Time,Temperature,Vibration,Pressure,Humidity,Current,RPM,Voltage,Sound,Machine_Status
3850,86,1.37,93,81,37,2920,222,51,Failure
3851,26,0.17,147,78,9,2726,210,119,Warning
3852,74,1.47,149,81,29,541,257,92,Failure
3853,57,0.84,136,90,5,804,258,48,Warning
3854,25,0.05,147,83,50,2736,201,81,Failure
3855,27,0.51,96,54,14,2682,236,45,Normal
3856,63,0.76,94,50,29,1509,207,38,Warning
3857,71,0.35,179,59,32,1570,247,61,Failure
3858,66,1.33,92,71,18,2825,249,38,Failure
3859,54,1.14,155,37,39,2868,208,98,Warning
3860,72,0.95,173,71,45,1644,260,84,Failure
3861,78,0.73,163,52,43,1766,201,82,Failure
3862,50,0.62,159,39,22,1914,229,44,Warning
3863,52,1.07,127,64,31,2137,211,100,Warning
3864,66,0.86,156,90,41,2542,255,104,Failure
3865,76,0.39,159,69,34,2062,256,108,Warning
3866,74,0.52,141,35,33,1664,253,89,Warning
3867,45,0.19,115,78,7,898,245,31,Normal
3868,30,0.93,126,77,11,740,220,117,Warning
3869,52,0.17,172,90,10,1720,222,117,Failure
3870,82,1.41,103,43,28,2925,228,41,Failure
3871,64,0.84,108,57,29,2731,200,52,Warning
3872,91,0.91,129,60,24,1694,223,102,Failure
3873,99,1.2,111,72,47,1501,242,120,Failure
3874,87,0.77,100,53,45,1661,214,72,Failure
3875,91,0.83,136,47,25,1794,235,99,Failure
3876,68,0.13,123,35,20,2882,233,117,Warning
3877,52,0.74,136,72,17,1271,258,59,Warning
3878,92,1.43,92,38,23,2514,241,80,Failure
3879,84,0.04,177,59,38,1077,257,66,Failure
3880,23,1.14,112,63,11,1342,217,108,Warning
3881,77,1.43,155,63,32,1850,232,49,Failure
3882,35,1.26,95,53,44,1572,259,91,Failure
3883,42,1.01,138,75,11,1607,226,35,Warning
3884,40,0.72,119,37,16,2697,206,52,Warning
3885,48,0.87,149,54,30,1610,257,62,Warning
3886,93,0.5,180,69,6,2806,202,90,Failure
3887,75,0.98,135,43,13,817,239,34,Warning
3888,46,1.49,135,69,25,2240,254,87,Failure
3889,87,1.35,171,44,9,2978,238,99,Failure
3890,52,0.27,99,39,15,2431,232,31,Normal
3891,80,1.23,159,56,30,1163,246,112,Failure
3892,49,0.52,103,31,42,906,219,118,Failure
3893,44,0.95,122,74,17,532,234,93,Warning
3894,80,0.68,102,76,33,2287,229,95,Warning
3895,82,0.27,98,47,36,1793,210,65,Failure
3896,40,0.14,124,56,29,2735,217,78,Normal
3897,79,0.81,133,87,22,862,216,43,Warning
3898,75,1.39,142,65,43,1959,237,113,Failure
3899,48,0.64,172,32,20,1976,203,48,Failure
3900,31,0.55,174,77,46,2488,213,56,Failure
3901,63,0.93,114,30,37,1190,236,96,Warning
3902,25,0.51,142,47,26,2789,203,85,Warning
3903,67,1.5,178,80,25,729,230,41,Failure
3904,78,1.43,101,68,43,2284,206,110,Failure
3905,84,1.19,171,52,41,805,205,68,Failure
3906,86,0.48,128,66,46,2032,236,66,Failure
3907,93,0.16,174,75,32,2051,205,60,Failure
3908,59,1.05,107,36,28,2810,238,67,Warning
3909,76,0.6,135,64,12,1052,205,112,Warning
3910,41,0.61,143,86,45,520,246,39,Failure
3911,62,0.65,171,79,16,739,220,99,Failure
3912,30,1.41,129,49,15,1849,216,52,Failure
3913,83,0.36,143,64,42,2594,211,32,Failure
3914,90,0.93,138,32,49,594,251,33,Failure
3915,73,0.89,108,90,30,1775,241,84,Warning
3916,31,1.04,165,38,18,2858,207,100,Failure
3917,95,0.5,127,81,39,1234,260,61,Failure
3918,21,1.04,124,81,36,888,248,100,Warning
3919,49,1.21,169,32,32,2913,224,46,Failure
3920,99,0.72,170,89,49,2004,231,33,Failure
3921,91,0.8,178,85,24,1810,245,99,Failure
3922,43,1.19,153,31,5,1009,217,43,Warning
3923,78,0.49,139,78,30,1171,235,116,Warning
3924,30,1.25,156,44,9,975,258,68,Failure
3925,58,1.36,105,69,36,678,243,69,Failure
3926,50,0.02,90,51,17,641,250,74,Normal
3927,92,0.4,103,31,5,524,235,119,Failure
3928,97,0.11,125,47,16,1165,201,48,Failure
3929,22,1.29,145,68,42,2955,237,93,Failure
3930,58,0.36,101,62,31,1793,252,95,Warning
3931,25,0.1,94,61,30,1308,222,97,Normal
3932,78,0.49,172,76,27,1711,248,72,Failure
3933,28,1.38,98,47,45,2906,234,62,Failure
3934,57,1.17,127,87,7,1276,221,53,Warning
3935,40,0.47,137,52,29,1424,226,47,Warning
3936,60,0.15,143,51,49,622,223,104,Failure
3937,20,1.19,137,84,29,2934,258,34,Warning
3938,78,0.57,171,39,32,1947,224,113,Failure
3939,46,1.24,129,36,12,2536,212,74,Failure
3940,32,0.48,94,83,20,530,226,89,Normal
3941,60,0.48,146,59,22,2625,209,61,Warning
3942,88,1.42,139,43,48,1174,224,66,Failure
3943,40,1.33,142,57,44,1685,223,42,Failure
3944,36,1.44,125,40,11,1401,253,58,Failure
3945,23,0.62,172,41,19,1366,252,50,Failure
3946,92,1.2,121,75,46,2216,226,93,Failure
3947,41,1.16,98,67,30,1049,212,106,Warning
3948,99,0.13,109,82,28,2167,211,70,Failure
3949,68,0.3,176,83,43,1344,201,120,Failure
3950,69,1.37,90,62,13,2652,223,119,Failure
3951,96,0.04,97,61,28,2111,206,71,Failure
3952,55,0.24,99,41,27,1600,259,63,Normal
3953,41,0.18,116,45,9,2020,241,85,Normal
3954,76,1.04,178,30,15,1375,250,64,Failure
3955,70,0.02,134,80,17,1312,246,70,Warning
3956,34,0.07,94,63,41,1515,258,38,Failure
3957,49,0.55,106,80,11,1630,231,67,Normal
3958,64,0.99,160,69,15,2549,215,112,Warning
3959,84,0.69,167,90,29,2017,259,57,Failure
3960,92,1.37,117,65,35,1145,257,69,Failure
3961,38,1.22,132,40,17,1448,228,106,Failure
3962,80,1.07,131,42,35,862,231,53,Warning
3963,81,0.92,149,75,39,2708,239,48,Failure
3964,83,0.48,92,35,32,2478,225,67,Failure
3965,60,1.15,170,32,49,1669,202,72,Failure
3966,66,0.69,93,76,9,2893,208,72,Warning
3967,73,0.05,125,75,46,1929,202,99,Failure
3968,59,0.9,123,45,39,1084,227,52,Warning
3969,44,1.23,134,84,23,2834,206,99,Failure
3970,50,1.01,104,88,6,2505,228,69,Warning
3971,91,1.15,97,72,32,2227,254,64,Failure
3972,76,1.5,104,32,25,2284,206,98,Failure
3973,67,0.89,165,76,20,953,238,98,Failure
3974,55,0.24,133,31,27,1144,240,68,Warning
3975,96,0.84,123,48,8,1129,217,51,Failure
3976,58,0.06,111,39,46,2526,241,90,Failure
3977,81,0.71,102,70,24,1690,202,60,Failure
3978,54,0.49,145,44,46,2294,211,98,Failure
3979,83,0.4,128,82,46,2012,202,57,Failure
3980,84,1.35,180,43,27,798,225,102,Failure
3981,93,1.06,180,68,22,1055,244,69,Failure
3982,99,0.08,149,59,18,2300,203,115,Failure
3983,59,0.81,144,82,36,814,245,39,Warning
3984,73,1.48,149,90,9,1567,224,57,Failure
3985,59,0.73,123,46,22,1056,206,49,Warning
3986,26,0.26,115,31,43,1344,218,115,Failure
3987,82,0.94,154,67,46,1748,209,42,Failure
3988,78,0.48,128,61,25,583,253,72,Warning
3989,46,0.05,165,79,43,2055,245,104,Failure
3990,20,1.26,100,41,28,2062,251,89,Failure
3991,54,1.29,94,45,44,2037,207,34,Failure
3992,39,0.6,106,65,17,2277,221,47,Normal
3993,56,0.94,91,32,19,1149,204,103,Warning
3994,82,0.82,98,73,25,2856,257,93,Failure
3995,68,1.09,90,30,28,729,204,108,Warning
3996,57,1.41,159,52,22,2447,207,95,Failure
3997,36,0.72,173,50,27,1773,205,38,Failure
3998,56,0.2,145,57,50,2885,236,79,Failure
3999,99,1.31,169,72,42,2510,249,70,Failure
4000,85,1.46,138,53,10,1255,226,74,Failure
4001,25,1.1,140,75,40,1371,237,93,Warning
4002,45,0.25,126,65,28,2370,231,80,Normal
4003,46,0.85,139,82,24,611,258,89,Warning
4004,88,0.9,162,60,28,2419,251,94,Failure
4005,91,0.27,95,90,15,1674,255,66,Failure
4006,36,0.73,108,41,47,918,215,62,Failure
4007,30,0.09,149,82,28,2246,200,36,Warning
4008,81,0.48,170,50,37,1236,214,94,Failure
4009,47,0.4,111,47,25,2811,227,70,Normal
4010,75,0.34,103,51,10,2028,211,105,Warning
4011,95,1.33,152,36,11,1515,252,66,Failure
4012,39,0.03,174,40,30,540,252,116,Failure
4013,100,0.36,123,52,27,2434,256,66,Failure
4014,38,1.18,166,45,22,2422,241,102,Failure
4015,95,1.31,166,62,18,1558,227,109,Failure
4016,23,1.1,91,34,47,815,250,59,Failure
4017,60,1.25,109,34,50,2714,255,119,Failure
4018,74,0.44,173,80,39,2897,243,102,Failure
4019,84,0.38,102,86,27,1116,213,54,Failure
4020,87,0.13,115,32,36,2065,202,113,Failure
4021,38,1.08,173,44,6,599,227,89,Failure
4022,46,1.44,108,70,25,1209,220,54,Failure
4023,77,0.7,168,83,43,1690,218,81,Failure
4024,38,0.5,117,85,44,1695,256,82,Failure
4025,48,1.25,118,49,36,2011,206,71,Failure
4026,59,1.41,132,89,36,2970,206,95,Failure
4027,83,1.15,149,38,49,2485,247,85,Failure
4028,59,0.27,151,76,22,2314,252,43,Warning
4029,97,1.14,149,53,6,2912,243,31,Failure
4030,98,0.98,172,67,17,1639,211,111,Failure
4031,88,0.61,122,82,16,1868,214,60,Failure
4032,81,1.04,168,62,17,1904,205,48,Failure
4033,62,1.37,128,75,38,2946,224,84,Failure
4034,42,1.42,124,58,20,2815,220,48,Failure
4035,35,0.92,118,30,14,2240,227,115,Warning
4036,55,1.2,113,73,5,1393,223,92,Warning
4037,42,0.16,178,42,13,2168,227,116,Failure
4038,26,0.55,147,85,49,2829,259,31,Failure
4039,54,0.52,162,40,29,2254,235,90,Failure
4040,34,1.27,130,62,19,2868,203,93,Failure
4041,44,0.89,115,64,28,2564,234,35,Warning
4042,87,0.62,97,74,16,849,244,61,Failure
4043,95,0.76,116,48,38,1636,249,52,Failure
4044,55,1.46,114,52,25,1302,240,76,Failure
4045,74,0.21,165,73,14,1690,231,69,Failure
4046,46,0.46,139,30,34,1502,243,72,Warning
4047,71,0.97,93,77,5,2172,210,111,Warning
4048,61,1.49,149,76,35,1950,239,104,Failure
4049,50,1.38,121,88,15,1178,246,91,Failure
4050,62,0.2,123,58,49,1432,210,70,Failure
4051,66,0.09,167,64,20,1014,243,86,Failure
4052,31,0.31,107,86,38,910,236,53,Warning
4053,66,0.28,135,36,26,639,220,42,Warning
4054,26,0.29,171,85,50,2028,249,111,Failure
4055,56,0.64,101,41,37,1148,232,89,Warning
4056,35,0.07,92,67,45,663,244,68,Failure
4057,38,0.58,170,51,15,1325,212,34,Failure
4058,61,0.22,123,33,5,1215,225,102,Warning
4059,43,1.45,119,51,26,2955,256,89,Failure
4060,36,0.31,107,72,44,799,217,69,Failure
4061,80,0.15,156,47,9,686,253,97,Warning
4062,56,1.46,108,37,15,2673,233,99,Failure
4063,87,1.21,171,38,47,1955,232,120,Failure
4064,71,1.17,180,68,28,1619,221,97,Failure
4065,54,0.7,127,80,14,899,233,110,Warning
4066,24,0.02,174,43,7,2146,221,86,Failure
4067,24,0.31,90,36,37,1203,212,47,Warning
4068,67,0.8,136,88,10,2083,220,50,Warning
4069,99,1.37,108,56,42,906,249,31,Failure
4070,80,0.72,157,88,35,2854,244,114,Warning
4071,39,0.25,159,47,47,1826,222,83,Failure
4072,29,0.85,93,42,25,2558,255,95,Warning
4073,66,0.8,94,74,8,1804,224,108,Warning
4074,83,0.16,121,30,49,643,240,109,Failure
4075,74,0.9,157,70,26,2208,255,41,Warning
4076,28,0.44,99,40,18,2660,218,90,Normal
4077,100,0.3,172,79,5,2288,243,33,Failure
4078,44,0.63,158,72,48,2590,240,37,Failure
4079,24,1.14,138,34,28,2455,248,42,Warning
4080,45,0.8,154,77,42,1888,237,103,Failure
4081,89,0.73,101,58,10,2981,224,107,Failure
4082,39,1.4,151,61,25,524,219,66,Failure
4083,21,0.99,137,73,10,1675,242,37,Warning
4084,74,0.2,130,73,43,580,241,72,Failure
4085,35,0.45,160,72,40,1856,211,41,Warning
4086,33,0.18,160,79,29,841,216,92,Warning
4087,26,1.05,93,87,16,2403,203,39,Warning
4088,79,0.93,136,87,46,1339,218,118,Failure
4089,32,0.95,174,88,32,2592,205,101,Failure
4090,60,0.88,112,49,23,1810,256,89,Warning
4091,65,0.89,104,84,8,2340,239,70,Warning
4092,86,1.19,126,87,26,2987,244,62,Failure
4093,33,0.93,133,40,18,2090,213,73,Warning
4094,50,1.0,174,74,48,1037,252,30,Failure
4095,90,0.75,100,61,46,2887,259,45,Failure
4096,25,0.77,176,84,37,2654,249,36,Failure
4097,30,0.73,148,49,48,2047,231,58,Failure
4098,39,1.42,136,30,35,1892,221,96,Failure
4099,37,0.9,146,51,18,1317,222,112,Warning
4100,53,0.2,92,57,20,1922,239,95,Normal
4101,67,0.88,147,74,8,2377,205,71,Warning
4102,97,0.52,110,55,32,2219,245,72,Failure
4103,88,1.27,122,83,41,1212,231,78,Failure
4104,58,1.47,153,79,45,2634,201,109,Failure
4105,73,0.5,131,49,28,2400,256,68,Warning
4106,34,1.05,116,51,47,2807,201,111,Failure
4107,41,0.47,143,60,41,2473,225,116,Failure
4108,27,1.44,113,66,17,2127,239,104,Failure
4109,97,1.07,90,34,12,2537,229,113,Failure
4110,64,0.99,98,82,36,944,227,103,Warning
4111,20,0.88,113,87,10,1650,231,107,Warning
4112,50,0.3,136,43,42,1046,200,101,Failure
4113,45,0.71,90,44,32,591,218,120,Warning
4114,53,0.9,147,51,8,1175,215,39,Warning
4115,34,0.69,117,49,21,1046,244,42,Warning
4116,84,0.59,120,75,47,2708,208,119,Failure
4117,60,1.32,114,34,35,2169,254,31,Failure
4118,51,1.15,91,73,47,1716,234,84,Failure
4119,74,1.3,96,31,19,1439,202,70,Failure
4120,67,0.81,122,81,29,3000,215,32,Warning
4121,87,1.01,116,42,16,812,250,46,Failure
4122,74,1.01,126,48,10,1572,212,110,Warning
4123,56,0.5,104,42,6,2794,222,69,Warning
4124,54,0.42,148,39,27,772,255,82,Warning
4125,42,0.45,133,68,36,760,237,45,Warning
4126,92,0.83,105,31,50,2304,204,57,Failure
4127,89,0.87,99,56,9,2184,246,115,Failure
4128,90,1.43,94,84,26,2872,237,113,Failure
4129,48,1.22,135,50,34,1421,244,101,Failure
4130,43,1.29,159,82,28,2701,242,86,Failure
4131,81,1.11,150,46,47,2537,249,62,Failure
4132,70,1.47,169,88,33,630,214,73,Failure
4133,91,1.01,139,47,5,1889,241,32,Failure
4134,73,1.46,145,80,45,1563,234,85,Failure
4135,73,1.24,132,56,33,2111,209,46,Failure
4136,65,0.95,137,58,25,1377,248,69,Warning
4137,27,0.57,159,74,33,833,222,95,Warning
4138,58,1.23,90,78,20,1432,213,48,Failure
4139,29,1.49,175,49,11,2406,235,117,Failure
4140,36,0.71,102,82,16,2349,244,105,Warning
4141,48,1.27,139,35,8,1086,228,91,Failure
4142,88,0.32,134,43,48,1967,241,40,Failure
4143,83,0.25,156,35,44,1439,223,67,Failure
4144,34,0.58,174,77,39,929,236,32,Failure
4145,27,0.52,111,59,27,1054,202,106,Normal
4146,67,0.61,178,85,11,696,212,46,Failure
4147,63,0.1,126,43,12,2070,242,114,Warning
4148,48,0.02,163,87,25,1143,224,84,Failure
4149,25,1.44,128,75,30,1648,207,49,Failure
4150,23,0.71,161,68,32,738,216,52,Failure
4151,46,1.1,104,43,49,2643,213,99,Failure
4152,22,1.2,150,50,18,1953,213,72,Warning
4153,54,0.77,119,77,17,577,257,96,Warning
4154,32,0.37,97,80,24,1215,223,71,Normal
4155,51,0.93,130,34,38,885,238,88,Warning
4156,71,0.93,146,80,17,2078,219,81,Warning
4157,52,0.44,134,86,33,2211,205,82,Warning
4158,75,0.14,128,38,26,621,232,51,Warning
4159,69,0.43,136,42,46,759,231,71,Failure
4160,56,1.07,154,31,34,2092,213,107,Warning
4161,68,0.34,101,66,17,2238,207,67,Warning
4162,94,0.2,126,89,15,2484,251,114,Failure
4163,60,1.29,173,44,20,2752,216,120,Failure
4164,100,1.44,121,86,27,1124,221,50,Failure
4165,44,1.28,129,37,48,675,241,36,Failure
4166,90,1.37,118,44,37,2721,212,61,Failure
4167,31,0.27,104,40,44,2370,238,47,Failure
4168,30,1.06,99,86,26,1538,226,68,Warning
4169,21,0.26,104,66,10,1793,210,81,Normal
4170,47,0.16,103,41,12,1611,219,60,Normal
4171,67,1.18,146,50,31,1560,234,86,Warning
4172,62,1.19,132,48,14,2007,259,74,Warning
4173,49,0.99,170,32,5,705,252,92,Failure
4174,75,0.97,117,44,9,647,224,109,Warning
4175,64,0.54,136,61,20,2191,218,91,Warning
4176,80,1.19,165,36,36,1604,217,88,Failure
4177,44,1.02,147,43,12,2690,231,81,Warning
4178,57,0.63,144,66,18,1114,223,120,Warning
4179,85,0.66,104,46,42,2355,213,54,Failure
4180,45,0.26,131,42,31,2316,241,90,Warning
4181,29,0.05,111,34,23,1788,221,35,Normal
4182,65,0.41,176,86,26,2768,232,35,Failure
4183,99,0.29,91,47,48,2004,249,106,Failure
4184,22,0.17,125,90,18,2168,209,116,Normal
4185,29,0.18,138,37,19,585,235,50,Warning
4186,30,1.22,100,55,42,734,202,53,Failure
4187,91,0.14,93,81,46,1296,209,68,Failure
4188,39,0.44,98,63,24,2049,220,61,Normal
4189,85,0.29,100,67,33,508,233,71,Failure
4190,74,0.61,157,62,37,2754,259,85,Warning
4191,23,1.32,131,79,40,1925,218,98,Failure
4192,73,1.11,167,31,21,1913,252,78,Failure
4193,61,1.35,152,34,38,1759,258,117,Failure
4194,58,0.65,166,89,36,952,234,42,Failure
4195,80,0.98,90,67,45,1120,225,53,Failure
4196,54,1.04,128,68,44,903,248,68,Failure
4197,84,0.53,171,38,23,2216,232,40,Failure
4198,29,0.78,139,86,18,1698,203,30,Warning
4199,80,0.92,179,66,16,759,258,74,Failure
4200,83,1.3,94,35,17,1234,216,38,Failure
4201,64,1.09,91,51,42,903,200,48,Failure
4202,81,0.71,116,54,13,2056,224,55,Failure
4203,58,0.14,173,88,45,2803,228,67,Failure
4204,42,0.56,122,33,45,1320,251,72,Failure
4205,41,1.11,176,74,21,2590,208,40,Failure
4206,46,1.18,154,51,27,927,241,63,Warning
4207,79,0.84,146,85,46,1887,217,69,Failure
4208,100,0.96,179,65,50,1103,219,71,Failure
4209,55,1.17,171,76,45,815,200,49,Failure
4210,81,1.32,116,40,49,2486,245,51,Failure
4211,65,0.3,129,81,38,2414,260,50,Warning
4212,29,0.06,163,53,14,2972,227,107,Failure
4213,74,0.54,119,89,20,816,219,97,Warning
4214,85,0.7,108,44,39,2049,256,61,Failure
4215,63,0.16,140,40,10,970,242,88,Warning
4216,79,0.27,137,50,23,558,209,54,Warning
4217,58,0.36,100,66,29,1016,202,99,Warning
4218,78,0.39,152,32,13,531,247,41,Warning
4219,37,0.38,156,39,45,966,215,106,Failure
4220,46,0.81,172,46,35,1955,223,79,Failure
4221,79,1.02,180,83,25,623,213,38,Failure
4222,89,1.18,143,33,45,641,251,94,Failure
4223,26,1.37,137,74,33,1763,241,61,Failure
4224,57,0.39,105,88,24,2962,258,53,Warning
4225,67,0.65,127,30,39,1154,228,91,Warning
4226,88,0.58,123,81,15,1260,226,31,Failure
4227,86,1.32,150,59,14,669,203,71,Failure
4228,87,0.45,132,40,15,2185,230,35,Failure
4229,32,1.48,146,48,18,2218,213,112,Failure
4230,60,0.62,141,85,46,618,249,115,Failure
4231,98,1.27,144,60,26,2598,228,86,Failure
4232,86,0.27,151,42,27,780,203,111,Failure
4233,81,0.59,105,37,11,1169,243,98,Failure
4234,92,1.29,113,90,16,1429,207,35,Failure
4235,46,1.24,149,40,17,2496,226,116,Failure
4236,55,0.72,152,30,8,959,236,64,Warning
4237,74,0.91,159,86,14,637,253,100,Warning
4238,36,0.23,118,66,14,1670,241,33,Normal
4239,21,0.36,120,47,18,1320,227,44,Normal
4240,87,0.43,102,51,14,545,246,97,Failure
4241,92,0.16,171,30,16,840,224,102,Failure
4242,35,0.03,115,88,15,2714,207,81,Normal
4243,20,0.73,113,57,29,1226,256,68,Warning
4244,100,1.26,152,31,9,2632,257,30,Failure
4245,56,1.36,101,60,10,993,230,101,Failure
4246,20,0.83,179,83,27,2241,247,95,Failure
4247,39,1.09,158,33,10,2597,247,39,Warning
4248,48,0.28,99,75,47,1790,221,120,Failure
4249,55,0.2,95,80,30,1293,221,102,Normal
4250,26,1.24,132,54,6,1927,204,54,Failure
4251,75,0.08,144,82,40,1047,234,78,Warning
4252,54,1.15,122,44,48,1508,229,90,Failure
4253,20,1.3,112,69,29,2458,216,53,Failure
4254,23,0.67,111,32,45,2190,260,74,Failure
4255,22,1.14,174,35,16,888,252,111,Failure
4256,71,0.8,90,60,42,611,218,30,Failure
4257,24,0.04,108,61,17,1259,214,94,Normal
4258,27,0.51,101,55,50,1157,255,32,Failure
4259,41,0.8,108,64,22,910,231,58,Warning
4260,96,0.41,142,73,42,1224,210,30,Failure
4261,62,0.22,95,45,49,2699,201,87,Failure
4262,33,1.38,135,75,42,869,213,32,Failure
4263,99,0.68,124,38,28,2179,228,55,Failure
4264,90,0.85,120,57,27,2267,207,48,Failure
4265,45,0.62,130,88,35,1641,202,115,Warning
4266,33,0.77,157,42,12,1825,218,118,Warning
4267,24,1.39,92,65,8,1112,206,34,Failure
4268,30,0.3,126,49,37,798,238,108,Warning
4269,54,1.0,180,63,22,1663,200,57,Failure
4270,94,0.44,119,32,18,1170,255,116,Failure
4271,79,0.73,160,58,18,1763,213,48,Warning
4272,52,1.43,131,64,23,2255,216,88,Failure
4273,38,0.6,148,75,46,2058,213,48,Failure
4274,75,0.18,175,45,41,1058,201,49,Failure
4275,98,0.02,112,39,8,2803,231,63,Failure
4276,65,0.58,162,49,8,1616,241,45,Failure
4277,46,1.34,91,72,34,600,217,75,Failure
4278,31,1.44,152,90,47,2935,250,38,Failure
4279,84,0.63,150,74,34,2677,226,90,Failure
4280,50,0.6,135,57,7,757,210,70,Warning
4281,67,0.29,151,51,44,547,200,106,Failure
4282,73,0.22,168,52,14,1338,204,72,Failure
4283,29,0.26,154,90,35,2402,240,106,Warning
4284,21,0.51,109,65,36,1568,230,108,Warning
4285,63,1.46,97,45,46,1927,219,114,Failure
4286,87,0.97,116,71,26,2989,203,112,Failure
4287,43,0.27,93,59,9,993,241,45,Normal
4288,98,1.28,146,81,39,2412,245,96,Failure
4289,28,0.42,157,67,20,557,212,111,Warning
4290,98,0.36,118,57,10,517,247,60,Failure
4291,54,1.27,122,81,45,1096,240,83,Failure
4292,78,0.93,100,62,48,1480,242,42,Failure
4293,95,1.31,138,42,43,596,207,111,Failure
4294,72,0.63,129,50,5,2365,201,34,Warning
4295,33,0.09,90,75,50,1802,224,104,Failure
4296,88,0.32,168,82,33,1053,249,51,Failure
4297,96,0.59,100,42,46,1847,219,87,Failure
4298,52,1.08,107,65,12,1232,227,66,Warning
4299,65,1.47,132,88,49,1707,260,114,Failure
4300,42,0.67,131,59,13,2260,225,86,Warning
4301,98,0.02,100,76,23,1209,205,113,Failure
4302,44,0.15,130,44,5,1215,228,117,Normal
4303,64,1.08,146,56,42,1060,239,57,Failure
4304,29,0.41,110,49,33,1815,200,102,Warning
4305,89,0.65,173,89,21,1049,226,31,Failure
4306,36,1.31,138,68,26,2622,205,63,Failure
4307,66,0.72,146,33,50,1723,200,51,Failure
4308,44,1.0,172,52,36,1656,250,32,Failure
4309,42,0.56,112,56,44,502,255,51,Failure
4310,56,1.24,138,53,44,2139,217,80,Failure
4311,39,0.79,159,88,29,724,227,69,Warning
4312,34,0.66,158,81,9,1725,247,73,Warning
4313,75,0.73,126,79,33,1242,232,107,Warning
4314,89,0.44,142,59,35,1040,231,119,Failure
4315,31,0.46,96,62,27,2981,223,73,Normal
4316,69,1.17,166,81,25,933,236,55,Failure
4317,51,1.17,106,82,39,1639,224,104,Warning
4318,24,0.09,154,67,29,2725,235,73,Warning
4319,80,0.7,119,51,19,2360,257,108,Warning
4320,87,0.36,98,61,43,1875,204,110,Failure
4321,73,0.21,134,82,9,1304,259,45,Warning
4322,44,0.48,127,53,8,2867,218,33,Normal
4323,78,1.34,137,57,42,956,233,78,Failure
4324,75,0.29,101,32,11,2033,202,105,Warning
4325,21,0.53,153,73,15,2141,207,103,Warning
4326,84,0.35,100,63,36,2330,258,98,Failure
4327,25,0.23,141,33,7,2986,212,61,Warning
4328,73,0.64,120,33,49,2980,231,75,Failure
4329,51,0.79,165,51,30,2688,209,87,Failure
4330,58,1.29,101,83,12,1502,222,59,Failure
4331,76,0.48,164,71,5,1053,216,38,Failure
4332,38,1.34,104,68,13,1087,252,30,Failure
4333,76,0.45,115,57,36,660,209,43,Warning
4334,92,1.06,140,80,23,1200,202,63,Failure
4335,73,1.11,123,74,10,2929,255,40,Warning
4336,85,0.44,92,38,8,1665,259,119,Failure
4337,49,0.8,128,48,30,2587,243,87,Warning
4338,82,0.91,155,74,35,2969,249,71,Failure
4339,44,1.3,138,77,44,1079,241,92,Failure
4340,30,0.25,140,82,13,1711,200,73,Warning
4341,27,0.66,136,73,20,1952,235,96,Warning
4342,34,0.58,112,83,33,750,206,50,Warning
4343,25,0.45,126,44,39,778,248,33,Warning
4344,24,0.6,179,82,47,1116,213,64,Failure
4345,43,0.9,158,87,42,2279,214,34,Failure
4346,98,1.37,160,31,41,919,200,120,Failure
4347,27,0.87,112,75,32,1710,226,47,Warning
4348,60,0.13,160,57,31,2513,249,95,Warning
4349,29,1.36,163,74,22,1755,215,101,Failure
4350,84,1.08,175,75,44,593,233,31,Failure
4351,62,0.11,134,46,30,684,242,75,Warning
4352,64,0.14,142,88,39,1382,241,95,Warning
4353,89,0.21,100,53,20,753,251,61,Failure
4354,87,1.13,131,72,37,2834,208,98,Failure
4355,66,0.36,103,60,25,1760,237,108,Warning
4356,65,0.44,122,38,45,1027,226,80,Failure
4357,44,1.45,154,65,50,743,231,41,Failure
4358,91,0.02,116,55,49,2113,234,37,Failure
4359,48,1.29,139,83,7,1440,235,70,Failure
4360,37,0.99,141,33,37,2151,237,36,Warning
4361,34,0.71,124,61,36,1600,212,90,Warning
4362,99,0.19,101,46,41,1041,253,92,Failure
4363,37,1.15,174,32,46,1525,246,69,Failure
4364,63,1.08,110,49,22,2461,256,76,Warning
4365,90,0.19,159,75,50,794,249,30,Failure
4366,47,1.04,97,51,47,2823,245,114,Failure
4367,100,0.42,137,45,7,2685,214,80,Failure
4368,86,0.48,146,50,16,1456,227,92,Failure
4369,76,0.12,113,45,20,1839,216,60,Warning
4370,75,0.5,113,65,39,1475,212,91,Warning
4371,45,0.79,174,74,45,2146,212,108,Failure
4372,57,1.08,116,87,5,1941,235,56,Warning
4373,93,1.26,130,82,22,1166,226,90,Failure
4374,78,0.48,103,81,18,2278,238,68,Warning
4375,45,0.97,141,83,20,1233,200,82,Warning
4376,66,0.18,124,63,21,2783,238,30,Warning
4377,76,0.84,91,77,34,1024,219,72,Warning
4378,60,0.09,142,76,48,1065,221,88,Failure
4379,69,0.38,171,72,46,1934,223,116,Failure
4380,70,0.02,106,35,21,1469,245,38,Warning
4381,36,1.38,97,68,7,596,247,101,Failure
4382,79,1.21,131,53,10,2454,228,115,Failure
4383,77,0.08,122,32,22,2640,239,66,Warning
4384,83,0.57,120,90,24,1797,257,83,Failure
4385,43,0.12,123,48,34,747,246,32,Warning
4386,70,1.15,94,68,19,2256,237,79,Warning
4387,77,0.07,120,30,40,2000,252,83,Warning
4388,47,1.47,103,88,28,2069,240,105,Failure
4389,92,0.2,148,59,29,1148,218,49,Failure
