Time,Temperature,Vibration,Pressure,Humidity,Current,RPM,Voltage,Sound,Machine_Status
3753,99,0.11,144,30,24,1017,219,101,Failure
3754,87,0.51,168,77,35,1212,254,105,Failure
3755,36,0.76,137,70,14,989,250,105,Warning
3756,92,0.74,146,45,21,1238,250,94,Failure
3757,32,0.08,144,67,5,2374,255,60,Warning
3758,60,0.58,124,62,35,1414,225,81,Warning
3759,73,0.19,110,51,48,1564,249,68,Failure
3760,88,1.33,137,81,15,513,233,82,Failure
3761,34,1.46,108,40,21,546,222,30,Failure
3762,58,1.49,136,40,49,2581,252,89,Failure
3763,75,0.33,158,76,23,1491,232,120,Warning
3764,38,0.68,176,89,5,1216,234,62,Failure
3765,34,0.94,128,48,18,2001,240,68,Warning
3766,47,0.32,154,39,11,2311,213,57,Warning
3767,67,1.27,157,30,35,2649,213,95,Failure
3768,83,0.1,155,83,9,1750,218,47,Failure
3769,77,0.49,178,75,27,2925,223,41,Failure
3770,57,0.99,91,61,30,2070,210,80,Warning
3771,33,1.36,153,46,39,1369,217,93,Failure
3772,35,0.1,148,64,40,862,210,37,Warning
3773,64,1.45,100,86,8,2715,257,88,Failure
3774,67,1.2,163,38,25,1502,227,86,Failure
3775,33,1.29,145,49,21,2236,203,100,Failure
3776,47,0.04,126,46,28,1973,205,106,Normal
3777,45,0.66,102,49,40,755,243,90,Warning
3778,23,0.04,165,46,11,1764,253,52,Failure
3779,94,0.31,111,33,13,1459,236,32,Failure
3780,55,1.33,120,90,33,1087,252,90,Failure
3781,73,0.9,117,42,38,604,233,35,Warning
3782,51,0.26,172,88,41,1787,232,35,Failure
3783,49,1.04,93,53,20,2957,259,32,Warning
3784,51,0.92,124,70,33,827,226,49,Warning
3785,46,0.17,136,40,20,1952,204,105,Warning
3786,72,1.29,95,52,14,2315,260,53,Failure
3787,87,0.51,124,88,25,2885,217,65,Failure
3788,90,0.19,140,34,13,2878,219,33,Failure
3789,48,0.66,166,40,23,2540,258,40,Failure
3790,83,0.26,119,30,46,1731,244,104,Failure
3791,85,1.28,95,48,50,1497,208,78,Failure
3792,38,0.2,127,44,9,2388,249,105,Normal
3793,30,1.33,140,82,49,964,217,120,Failure
3794,45,0.98,130,34,6,890,245,54,Warning
3795,29,0.7,95,40,27,632,207,94,Warning
3796,35,1.37,174,81,7,672,250,34,Failure
3797,83,0.69,159,56,41,1450,229,101,Failure
3798,99,0.14,124,42,8,527,201,44,Failure
3799,65,0.98,180,63,19,2152,247,60,Failure
3800,89,1.31,127,70,40,2496,211,69,Failure
3801,60,1.46,148,90,37,1665,243,115,Failure
3802,39,0.07,152,40,31,1234,220,38,Warning
3803,47,0.4,115,87,25,1283,250,32,Normal
3804,79,0.77,115,73,11,2168,240,58,Warning
3805,87,0.26,122,75,26,634,214,96,Failure
3806,84,0.97,133,84,35,1253,202,114,Failure
3807,70,0.94,145,56,8,1802,252,42,Warning
3808,57,1.37,114,80,39,2440,206,44,Failure
3809,27,0.95,180,68,50,2548,216,43,Failure
3810,91,0.3,140,86,46,1201,248,82,Failure
3811,88,0.33,129,48,40,1881,203,49,Failure
3812,50,0.79,170,52,39,1796,255,74,Failure
3813,46,1.34,154,73,25,1260,205,52,Failure
3814,45,0.08,95,52,25,2929,207,86,Normal
3815,64,0.46,101,74,39,1014,244,112,Warning
3816,33,0.47,124,41,50,2364,242,96,Failure
3817,60,0.85,145,32,32,1619,239,93,Warning
3818,99,0.43,179,81,7,877,221,110,Failure
3819,61,0.84,177,86,23,985,220,113,Failure
3820,29,0.9,155,72,22,589,235,80,Warning
3821,48,1.47,134,60,31,1353,258,35,Failure
3822,46,1.22,164,68,21,1188,248,50,Failure
3823,38,0.13,145,74,43,1366,256,88,Failure
3824,84,0.28,128,68,30,2553,222,92,Failure
3825,38,0.23,139,43,28,899,246,109,Warning
3826,21,1.44,168,64,16,2541,219,87,Failure
3827,94,1.22,161,52,29,1556,230,105,Failure
3828,71,0.22,123,86,7,2497,225,100,Warning
3829,28,1.29,111,55,30,708,235,103,Failure
3830,90,0.22,103,55,22,2111,216,41,Failure
3831,49,1.17,107,34,30,2266,222,80,Warning
3832,25,0.25,119,49,26,2658,241,68,Normal
3833,24,0.2,120,67,6,961,224,46,Normal
3834,100,0.45,141,81,46,2386,227,79,Failure
3835,75,1.32,171,33,16,2721,200,47,Failure
3836,100,0.32,178,65,12,2450,218,78,Failure
3837,35,0.1,155,58,14,2315,242,49,Warning
3838,52,1.49,95,66,24,1419,242,101,Failure
3839,61,0.5,141,37,47,1000,244,96,Failure
3840,22,0.72,108,47,38,2913,228,81,Warning
3841,71,1.42,142,40,29,696,260,57,Failure
3842,67,1.07,99,72,23,2234,217,42,Warning
3843,39,0.22,170,40,44,1851,260,105,Failure
3844,100,1.37,173,48,21,2085,204,108,Failure
3845,99,0.95,144,53,15,559,241,50,Failure
3846,65,1.09,127,33,32,984,226,92,Warning
3847,29,1.06,167,59,9,2615,227,103,Failure
3848,76,1.4,163,67,41,2124,227,32,Failure
3849,94,0.44,122,73,39,570,208,72,Failure
3850,26,0.34,157,88,12,1139,211,91,Warning
3851,22,0.13,164,84,40,1867,232,116,Failure
3852,29,0.48,164,73,30,576,254,56,Failure
3853,93,0.32,172,50,8,1889,223,32,Failure
3854,35,0.29,180,77,50,2271,207,86,Failure
3855,100,0.98,140,64,44,2829,236,40,Failure
3856,76,0.51,170,48,37,745,229,96,Failure
3857,79,1.07,141,65,37,2220,202,89,Warning
3858,42,0.34,145,83,13,2027,238,34,Warning
3859,98,1.14,103,66,12,2709,226,41,Failure
3860,73,0.68,151,45,48,1105,249,71,Failure
3861,74,0.75,128,44,19,2939,259,69,Warning
3862,36,0.3,153,40,18,762,258,68,Warning
3863,71,0.08,105,75,42,542,235,97,Failure
3864,33,0.48,159,61,17,2810,229,62,Warning
3865,34,1.48,167,88,45,527,257,86,Failure
3866,36,0.84,175,30,24,2787,245,50,Failure
3867,67,1.36,141,66,15,2570,230,85,Failure
3868,79,0.95,107,70,41,2134,253,108,Failure
3869,96,0.38,156,77,36,2641,250,64,Failure
3870,31,1.34,123,90,37,1835,257,105,Failure
3871,34,0.25,127,38,43,2733,239,85,Failure
3872,81,0.84,158,32,48,2571,218,114,Failure
3873,41,1.43,110,87,42,1722,246,44,Failure
3874,91,0.26,106,50,44,1499,222,66,Failure
3875,37,0.24,125,77,39,541,225,116,Warning
3876,60,0.09,159,48,5,842,259,51,Warning
3877,91,0.89,112,83,45,2408,258,38,Failure
3878,53,0.67,120,53,27,1156,256,35,Warning
3879,98,1.29,159,75,12,2637,204,30,Failure
3880,86,0.32,129,49,21,1060,207,107,Failure
3881,42,1.28,115,90,43,1555,218,105,Failure
3882,65,0.19,143,71,48,1656,231,91,Failure
3883,88,0.88,119,41,35,2230,207,64,Failure
3884,34,0.77,142,80,26,2402,239,69,Warning
3885,78,0.89,151,59,23,1591,252,89,Warning
3886,24,1.04,154,51,23,945,225,32,Warning
3887,28,0.72,159,48,20,630,235,108,Warning
3888,67,1.17,166,58,48,1426,231,117,Failure
3889,52,0.82,92,71,31,2759,214,100,Warning
3890,67,0.07,133,53,11,2106,254,105,Warning
3891,73,0.89,92,48,42,1468,243,84,Failure
3892,29,0.28,161,67,23,2817,208,42,Failure
3893,90,1.01,168,56,20,2420,220,99,Failure
3894,33,0.55,93,79,34,851,253,72,Warning
3895,77,0.74,155,86,25,1104,225,90,Warning
3896,93,0.57,101,81,44,1735,206,72,Failure
3897,95,0.74,171,50,37,1307,216,74,Failure
3898,67,0.95,148,87,34,2467,225,72,Warning
3899,82,0.86,161,82,30,789,242,53,Failure
3900,39,1.26,128,49,35,2795,254,58,Failure
3901,83,0.12,129,87,31,631,208,48,Failure
3902,93,0.52,108,66,19,2046,220,48,Failure
3903,24,1.16,131,89,49,2752,220,43,Failure
3904,32,0.01,101,76,21,1627,207,63,Normal
3905,25,0.54,114,40,33,2621,249,79,Warning
3906,46,0.82,98,71,35,1270,255,117,Warning
3907,85,0.2,144,50,9,1923,224,87,Failure
3908,55,0.71,177,85,18,1031,233,72,Failure
3909,54,0.92,102,76,13,2633,248,75,Warning
3910,44,1.26,109,44,20,2473,253,59,Failure
3911,77,0.1,176,32,13,2023,227,81,Failure
3912,59,1.19,161,47,35,1862,259,93,Failure
3913,89,0.36,141,74,27,883,250,116,Failure
3914,97,1.47,176,48,11,1103,255,107,Failure
3915,51,1.19,153,73,42,1054,221,79,Failure
3916,55,0.23,123,89,31,1517,220,32,Warning
3917,41,0.03,179,67,34,2860,205,75,Failure
3918,81,0.44,105,43,44,1041,221,51,Failure
3919,99,0.23,162,42,50,2216,256,46,Failure
3920,68,1.09,177,34,10,906,215,52,Failure
3921,49,1.18,128,84,13,695,228,71,Warning
3922,36,0.33,148,45,34,1738,259,56,Warning
3923,21,0.54,136,52,5,2917,202,32,Warning
3924,41,1.25,111,44,28,835,214,53,Failure
3925,28,1.18,90,30,9,1813,212,97,Warning
3926,25,1.05,120,62,21,2922,227,49,Warning
3927,21,1.4,179,83,50,1942,219,109,Failure
3928,95,1.31,175,55,6,2335,231,102,Failure
3929,31,0.41,121,60,38,2663,248,31,Warning
3930,41,0.65,100,38,40,928,243,107,Warning
3931,90,1.12,166,84,31,1998,230,63,Failure
3932,100,0.76,169,48,39,2825,233,80,Failure
3933,57,0.64,158,89,8,762,240,87,Warning
3934,40,1.47,117,49,34,1108,251,55,Failure
3935,73,0.53,174,56,39,1381,221,102,Failure
3936,76,1.15,156,88,47,1159,214,54,Failure
3937,92,0.37,121,86,36,1700,201,71,Failure
3938,49,0.44,161,65,35,838,235,49,Failure
3939,80,1.04,110,55,44,2183,211,69,Failure
3940,53,0.26,121,66,37,2775,217,84,Warning
3941,94,0.56,123,74,41,739,207,60,Failure
3942,42,0.02,137,44,28,2798,245,98,Warning
3943,68,0.16,170,62,45,2972,214,91,Failure
3944,48,0.27,178,32,47,2095,201,89,Failure
3945,87,1.36,142,85,28,1807,218,61,Failure
3946,61,0.19,178,60,9,2089,258,85,Failure
3947,46,0.66,120,38,48,1518,260,72,Failure
3948,63,1.46,149,59,50,2158,209,111,Failure
3949,30,1.07,116,87,20,1267,216,38,Warning
3950,95,0.76,174,63,35,1894,237,57,Failure
3951,43,0.48,166,42,40,1433,211,114,Failure
3952,70,0.76,97,89,33,2430,240,63,Warning
3953,65,0.42,119,37,17,2531,209,119,Warning
3954,30,0.07,123,81,44,1658,229,72,Failure
3955,94,0.25,174,35,24,1678,201,55,Failure
3956,52,1.14,110,49,16,832,228,113,Warning
3957,93,0.65,143,44,26,1774,224,81,Failure
3958,80,0.77,93,30,5,1545,256,36,Warning
3959,69,0.72,176,87,8,987,213,85,Failure
3960,71,0.35,120,90,30,2372,260,101,Warning
3961,65,0.83,147,32,36,1759,238,68,Warning
3962,74,0.91,162,56,42,1280,224,59,Failure
3963,52,0.68,144,74,50,1152,240,51,Failure
3964,32,0.63,146,82,33,867,216,95,Warning
3965,47,0.76,141,47,36,696,200,58,Warning
3966,57,1.22,127,82,22,2386,203,101,Failure
3967,98,0.73,151,64,22,2721,251,102,Failure
3968,77,0.73,176,45,37,1391,234,77,Failure
3969,55,0.54,141,62,21,1306,223,88,Warning
3970,94,0.84,166,56,16,2367,210,111,Failure
3971,99,1.13,168,87,25,1055,256,58,Failure
3972,24,0.97,147,83,46,1364,223,94,Failure
3973,48,0.85,160,63,35,682,260,54,Warning
3974,90,0.23,131,49,30,2552,225,36,Failure
3975,30,0.48,147,45,20,1282,236,100,Warning
3976,28,0.35,132,47,24,2259,208,57,Warning
3977,78,0.6,163,73,42,1670,217,71,Failure
3978,70,0.4,165,40,40,2385,230,88,Failure
3979,31,0.06,134,38,5,563,235,98,Warning
3980,81,1.06,119,72,27,2549,207,32,Failure
3981,87,0.12,142,60,23,2452,227,43,Failure
3982,68,0.37,119,47,31,2260,230,99,Warning
3983,94,0.23,170,54,42,2552,222,94,Failure
3984,87,0.27,168,68,35,1587,210,57,Failure
3985,75,0.2,128,89,50,1651,200,112,Failure
3986,81,0.17,160,59,7,1028,200,66,Failure
3987,88,0.49,161,50,45,1827,247,118,Failure
3988,83,0.03,128,84,40,2323,210,57,Failure
3989,63,0.11,122,42,18,2849,242,98,Warning
3990,59,0.64,114,30,36,2972,216,109,Warning
3991,27,1.07,175,60,41,934,258,96,Failure
3992,87,0.71,149,32,16,2372,235,78,Failure
3993,94,0.38,141,77,13,2446,259,31,Failure
3994,97,1.38,104,56,26,2294,223,98,Failure
3995,75,0.03,140,60,49,2977,229,111,Failure
3996,39,1.34,115,87,31,2439,256,45,Failure
3997,27,0.11,168,40,35,2856,215,67,Failure
3998,97,0.02,165,50,44,992,234,30,Failure
3999,43,1.22,114,79,43,554,247,110,Failure
4000,45,0.09,130,87,8,1512,224,63,Normal
4001,53,1.12,103,88,35,2594,212,57,Warning
4002,88,0.94,117,67,38,2599,205,95,Failure
4003,74,0.97,153,33,11,1581,218,81,Warning
4004,59,0.13,129,60,47,1756,241,116,Failure
4005,83,1.35,117,61,33,571,241,70,Failure
4006,56,0.11,132,84,31,1078,232,78,Warning
4007,77,1.06,174,47,39,1458,200,97,Failure
4008,36,0.96,129,86,43,2841,246,35,Failure
4009,66,0.88,94,61,17,1330,228,57,Warning
4010,97,0.78,126,73,5,1708,234,101,Failure
4011,77,0.86,116,56,39,1465,237,100,Warning
4012,92,0.18,122,75,30,2791,258,58,Failure
4013,96,0.02,132,70,17,2245,218,108,Failure
4014,23,0.11,141,51,17,2830,220,38,Warning
4015,94,0.35,130,61,36,2527,216,75,Failure
4016,80,1.43,113,40,44,1728,241,88,Failure
4017,59,0.17,130,78,20,981,241,95,Warning
4018,90,0.8,148,51,47,1325,248,63,Failure
4019,62,1.37,177,57,11,1512,250,98,Failure
4020,47,0.02,159,85,37,1324,232,120,Warning
4021,49,0.49,132,60,35,1999,240,97,Warning
4022,53,0.23,141,90,25,708,218,104,Warning
4023,46,1.12,177,88,43,2973,248,72,Failure
4024,89,1.36,152,31,16,1366,200,68,Failure
4025,24,1.31,151,65,45,2061,233,64,Failure
4026,49,0.03,177,43,33,1214,233,115,Failure
4027,45,0.78,150,52,27,637,234,47,Warning
4028,90,0.97,157,80,28,504,223,64,Failure
4029,46,1.3,104,37,13,2052,233,47,Failure
4030,21,0.26,109,72,26,2241,239,41,Normal
4031,74,0.34,128,63,49,2655,257,108,Failure
4032,35,0.26,144,61,32,1324,238,95,Warning
4033,70,0.06,130,49,18,2357,207,45,Warning
4034,55,1.2,124,60,48,847,257,94,Failure
4035,69,1.27,173,53,14,709,249,103,Failure
4036,58,1.3,137,40,25,1130,229,92,Failure
4037,33,0.28,121,34,16,896,260,73,Normal
4038,69,0.23,149,71,37,2864,253,113,Warning
4039,66,1.26,151,64,43,2202,240,99,Failure
4040,24,0.62,169,43,34,1422,230,98,Failure
4041,48,0.59,150,54,21,1676,207,60,Warning
4042,49,1.02,138,77,48,2364,238,110,Failure
4043,21,0.09,103,67,5,1612,221,75,Normal
4044,74,0.21,151,40,20,806,238,97,Warning
4045,81,0.75,119,39,42,2628,246,103,Failure
4046,20,1.5,158,31,27,696,237,115,Failure
4047,50,0.61,99,72,25,589,203,82,Warning
4048,26,1.24,161,77,13,1364,213,55,Failure
4049,53,0.87,162,86,38,2423,209,35,Failure
4050,63,0.79,158,79,13,809,227,107,Warning
4051,54,0.61,143,38,28,2993,221,97,Warning
4052,28,0.86,138,57,7,2499,245,73,Warning
4053,66,0.13,102,54,11,2481,228,94,Warning
4054,66,0.28,104,77,23,1877,258,59,Warning
4055,53,0.73,159,72,26,2143,235,110,Warning
4056,65,0.16,143,41,8,2128,244,115,Warning
4057,33,0.31,134,87,42,1938,221,69,Failure
4058,45,0.97,143,46,40,2904,202,106,Warning
4059,44,0.27,93,38,18,742,219,76,Normal
4060,77,0.77,92,63,40,2791,222,45,Warning
4061,69,0.26,180,64,10,2122,228,113,Failure
4062,74,1.09,157,68,22,1528,245,77,Warning
4063,64,0.27,112,90,26,2507,216,109,Warning
4064,25,0.88,116,39,39,1609,250,115,Warning
4065,52,1.21,125,31,46,1388,229,90,Failure
4066,96,0.06,111,41,46,874,231,82,Failure
4067,21,1.39,112,81,33,2441,215,89,Failure
4068,54,0.83,141,69,7,1066,207,76,Warning
4069,68,0.06,104,52,9,2117,253,105,Warning
4070,20,1.05,178,55,25,1854,256,88,Failure
4071,91,0.22,113,74,20,1917,243,74,Failure
4072,39,0.63,156,50,19,2091,244,31,Warning
4073,70,1.05,151,79,26,2708,217,77,Warning
4074,84,0.08,159,79,50,2253,238,33,Failure
4075,53,0.45,167,87,27,2156,212,99,Failure
4076,23,1.01,175,57,10,2595,247,80,Failure
4077,64,0.27,140,69,37,2551,239,90,Warning
4078,36,0.14,151,57,27,1740,255,60,Warning
4079,54,1.24,123,33,28,1738,259,36,Failure
4080,80,0.39,121,57,33,570,237,65,Warning
4081,52,0.77,92,83,40,2082,208,113,Warning
4082,81,1.05,164,31,26,2701,229,67,Failure
4083,38,0.64,152,61,10,2497,258,51,Warning
4084,63,1.04,114,35,19,2179,256,117,Warning
4085,86,0.58,102,69,46,2160,202,101,Failure
4086,77,0.57,154,78,7,1192,218,62,Warning
4087,81,0.46,167,49,7,804,249,63,Failure
4088,82,0.74,164,60,20,2175,212,47,Failure
4089,63,1.26,99,46,39,619,241,106,Failure
4090,95,1.39,134,85,30,1655,220,64,Failure
4091,47,0.87,163,75,15,1310,206,109,Failure
4092,39,1.14,115,45,5,500,238,112,Warning
4093,85,0.14,177,44,37,1450,207,99,Failure
4094,53,0.44,159,82,37,1701,255,102,Warning
4095,34,0.18,132,65,6,2125,206,32,Warning
4096,36,0.98,152,62,33,2351,209,110,Warning
4097,95,0.22,128,40,44,2270,245,98,Failure
4098,21,0.03,161,41,49,2145,245,45,Failure
4099,27,0.16,118,87,47,998,207,108,Failure
4100,26,0.94,112,58,13,1477,239,47,Warning
4101,90,0.53,116,73,8,2500,255,60,Failure
4102,28,0.15,145,84,27,1223,227,57,Warning
4103,52,1.24,167,75,20,2833,251,58,Failure
4104,58,1.38,156,43,12,2392,220,55,Failure
4105,64,0.75,91,58,16,2305,218,42,Warning
4106,55,0.25,114,70,33,1607,214,95,Warning
4107,81,1.37,92,63,14,2605,224,53,Failure
4108,75,1.0,131,34,36,2234,201,96,Warning
4109,58,0.82,119,61,43,2505,248,83,Failure
4110,91,0.83,109,90,38,1689,222,100,Failure
4111,73,1.37,148,81,36,1865,248,97,Failure
4112,41,1.06,100,56,27,1393,200,62,Warning
4113,49,0.93,119,73,11,1404,212,53,Warning
4114,31,0.62,131,56,47,1272,240,49,Failure
4115,81,0.93,98,42,27,836,234,75,Failure
4116,27,0.02,110,70,36,929,236,42,Warning
4117,48,0.47,138,88,30,1181,222,57,Warning
4118,100,1.39,150,67,15,2870,231,76,Failure
4119,92,0.71,91,37,5,2812,218,119,Failure
4120,43,0.18,99,38,18,2727,205,90,Normal
4121,89,0.12,175,67,39,1044,246,53,Failure
4122,48,0.43,176,49,14,1963,221,32,Failure
4123,68,0.93,180,85,39,2340,227,68,Failure
4124,78,0.49,169,38,7,578,232,108,Failure
4125,90,1.35,142,85,25,2709,248,90,Failure
4126,23,0.52,90,76,24,981,247,76,Normal
4127,49,0.91,117,31,43,654,233,88,Failure
4128,26,1.04,117,89,50,862,214,82,Failure
4129,24,0.55,148,73,27,1453,259,42,Warning
4130,92,0.47,100,42,46,978,217,79,Failure
4131,56,0.13,156,81,48,543,224,39,Failure
4132,22,0.39,91,33,31,1559,229,76,Warning
4133,96,1.42,137,37,6,2049,205,72,Failure
4134,30,0.29,97,45,27,704,209,64,Normal
4135,43,0.6,122,32,34,2967,231,112,Warning
4136,87,1.49,129,75,32,1279,207,68,Failure
4137,73,0.62,101,89,30,1876,217,75,Warning
4138,29,1.31,137,86,10,1719,221,118,Failure
4139,58,0.76,172,56,6,2110,252,87,Failure
4140,48,1.48,152,60,35,1580,248,95,Failure
4141,48,0.23,155,73,27,2466,239,94,Warning
4142,58,0.38,138,47,50,2089,224,76,Failure
4143,90,0.72,160,86,46,2518,224,36,Failure
4144,23,0.06,98,63,10,586,204,53,Normal
4145,80,0.85,146,74,42,2189,241,96,Failure
4146,29,1.42,122,63,39,2307,207,31,Failure
4147,80,0.55,121,74,20,2221,252,34,Warning
4148,21,0.01,141,88,22,1891,232,83,Warning
4149,92,0.76,179,88,16,1823,231,92,Failure
4150,58,0.75,115,87,37,1496,210,79,Warning
4151,58,0.68,126,75,37,2205,260,63,Warning
4152,77,1.46,159,60,40,1939,251,68,Failure
4153,40,1.47,177,67,35,2649,205,104,Failure
4154,71,0.86,100,59,32,2141,247,111,Warning
4155,39,1.01,110,86,35,1254,254,89,Warning
4156,92,1.24,139,34,5,1553,220,58,Failure
4157,52,0.56,94,78,36,2045,225,60,Warning
4158,98,0.54,97,60,20,500,206,113,Failure
4159,75,0.16,142,47,29,798,255,67,Warning
4160,61,0.53,160,88,7,1148,257,73,Warning
4161,26,0.67,116,30,24,2483,249,82,Warning
4162,32,1.39,170,34,12,2607,230,31,Failure
4163,37,0.76,93,36,20,936,208,110,Warning
4164,76,0.61,143,53,18,798,209,53,Warning
4165,51,1.45,126,51,11,2920,245,61,Failure
4166,58,1.1,160,34,22,955,256,59,Warning
4167,79,1.16,145,69,26,1681,229,114,Warning
4168,37,1.18,133,47,32,2523,219,33,Warning
4169,34,0.28,150,58,5,2087,205,46,Warning
4170,77,1.01,131,77,12,1954,202,89,Warning
4171,29,0.51,131,36,37,2324,207,117,Warning
4172,72,0.53,106,81,25,1404,206,70,Warning
4173,83,0.15,141,64,12,1187,256,61,Failure
4174,21,0.79,144,70,42,1488,218,99,Failure
4175,81,0.03,162,55,46,2787,214,55,Failure
4176,27,0.44,173,32,30,819,245,67,Failure
4177,73,0.67,137,49,12,2154,200,118,Warning
4178,64,0.51,163,43,48,2077,210,114,Failure
4179,61,0.98,153,49,19,2736,201,56,Warning
4180,96,1.23,108,81,29,2648,258,73,Failure
4181,45,0.92,170,69,38,1642,258,114,Failure
4182,89,0.88,174,90,37,1296,202,40,Failure
4183,96,0.97,146,76,6,1982,229,115,Failure
4184,80,1.33,110,69,41,1418,229,36,Failure
4185,32,1.17,119,38,45,2248,226,72,Failure
4186,35,1.27,103,55,48,1730,248,119,Failure
4187,89,0.2,124,43,29,2214,223,49,Failure
4188,64,1.2,102,43,37,1996,253,116,Warning
4189,96,1.07,102,40,25,1661,233,50,Failure
4190,80,1.49,125,30,20,1967,249,90,Failure
4191,90,1.03,143,45,32,2592,260,36,Failure
4192,94,0.88,109,77,34,2005,208,65,Failure
4193,40,0.58,133,33,35,1911,259,77,Warning
4194,63,1.22,100,43,30,2184,246,35,Failure
4195,62,1.44,105,45,46,681,225,86,Failure
4196,96,1.01,169,61,23,1507,227,113,Failure
4197,32,0.71,114,86,15,617,248,106,Warning
4198,73,0.04,149,50,40,2897,248,80,Warning
4199,51,0.06,157,66,15,2886,248,94,Warning
4200,31,0.59,107,58,13,1756,249,72,Normal
4201,57,1.42,99,55,28,2628,209,97,Failure
4202,55,0.7,90,34,20,2272,234,75,Warning
4203,29,0.47,180,62,35,2577,215,38,Failure
4204,76,1.4,97,65,31,2637,247,93,Failure
4205,72,0.97,175,57,25,2681,254,101,Failure
4206,99,0.15,129,55,31,1428,258,119,Failure
4207,78,0.88,142,83,46,604,213,70,Failure
4208,100,0.92,152,47,20,1714,258,32,Failure
4209,63,0.75,161,89,34,1808,215,80,Failure
4210,90,0.21,176,60,5,1618,235,79,Failure
4211,75,0.37,141,73,9,1350,237,67,Warning
4212,23,1.16,179,87,11,1269,204,82,Failure
4213,37,0.1,113,72,33,2916,223,43,Warning
4214,100,1.43,161,33,47,802,234,89,Failure
4215,91,0.16,158,36,50,786,206,52,Failure
4216,24,1.15,94,46,15,1758,241,95,Warning
4217,73,0.01,95,38,49,1209,205,115,Failure
4218,45,0.63,176,30,39,1549,215,102,Failure
4219,76,0.25,97,80,17,676,243,53,Warning
4220,96,0.23,171,88,39,2376,260,62,Failure
4221,49,0.19,115,52,34,2881,203,109,Warning
4222,93,1.43,134,87,23,585,233,56,Failure
4223,98,0.47,101,42,15,792,228,63,Failure
4224,88,1.01,103,33,19,754,217,45,Failure
4225,100,1.22,135,71,44,1241,202,91,Failure
4226,79,0.25,139,74,9,502,247,49,Warning
4227,73,0.49,115,56,26,1353,233,88,Warning
4228,33,1.46,138,58,33,1076,250,45,Failure
4229,88,0.7,94,43,40,1540,259,96,Failure
4230,35,0.73,152,46,25,1999,223,75,Warning
4231,70,0.47,117,71,28,2320,227,96,Warning
4232,74,0.4,127,30,28,568,203,60,Warning
4233,48,0.95,108,59,50,1692,201,43,Failure
4234,31,0.06,161,58,14,898,253,50,Failure
4235,69,1.49,135,52,48,1499,254,47,Failure
4236,89,1.4,153,54,25,1827,251,77,Failure
4237,39,0.49,100,45,24,919,257,52,Normal
4238,74,0.36,140,49,41,1463,226,110,Failure
4239,80,0.51,97,37,20,830,220,56,Warning
4240,27,0.69,113,50,7,1648,214,77,Warning
4241,86,1.13,98,70,50,1763,251,83,Failure
4242,98,1.31,95,58,25,1667,222,41,Failure
4243,56,1.08,137,89,26,1735,239,54,Warning
4244,57,0.39,125,73,40,660,203,59,Warning
4245,81,0.3,164,31,25,730,221,50,Failure
4246,33,0.97,123,66,5,724,254,94,Warning
4247,32,1.23,161,85,11,1906,238,117,Failure
4248,37,1.22,157,58,29,2366,257,67,Failure
4249,52,1.36,145,34,46,641,224,86,Failure
4250,76,0.68,115,58,13,1800,225,120,Warning
4251,45,1.04,123,77,48,2403,201,78,Failure
4252,54,0.93,128,40,21,1753,205,90,Warning
4253,69,1.21,121,59,11,2950,256,74,Failure
4254,40,1.07,147,67,47,2722,254,32,Failure
4255,22,1.39,130,54,23,1147,216,104,Failure
4256,66,1.15,117,41,35,1690,212,89,Warning
4257,39,0.47,158,41,39,1162,214,103,Warning
4258,93,0.86,117,45,13,826,256,91,Failure
4259,25,1.49,160,65,25,2164,204,55,Failure
4260,84,0.57,121,61,41,2092,211,35,Failure
4261,32,0.58,179,85,45,2539,202,48,Failure
4262,77,1.08,91,83,26,1087,255,86,Warning
4263,27,1.21,100,50,10,2236,226,36,Failure
4264,25,1.28,130,61,20,2190,242,48,Failure
4265,35,0.78,142,68,16,1767,254,95,Warning
4266,76,0.81,165,75,45,1735,260,115,Failure
4267,26,0.84,90,74,35,2107,202,87,Warning
4268,46,0.89,151,90,34,2402,228,67,Warning
4269,97,0.03,96,42,6,1373,204,120,Failure
4270,35,1.22,157,82,14,2630,243,97,Failure
4271,42,0.25,122,85,35,2787,244,34,Warning
4272,20,1.01,124,30,37,1132,206,84,Warning
4273,81,0.3,173,84,7,705,240,40,Failure
4274,30,0.15,120,87,45,1460,244,86,Failure
4275,74,1.15,120,64,35,1732,224,62,Warning
4276,32,1.42,159,89,28,1108,201,46,Failure
4277,49,0.28,134,35,50,2031,245,76,Failure
4278,91,1.12,168,89,30,538,215,39,Failure
4279,84,0.26,177,48,48,1285,251,44,Failure
4280,81,0.32,144,31,24,2747,249,113,Failure
4281,52,0.78,112,38,48,1928,234,43,Failure
4282,54,1.21,125,61,24,1841,242,117,Failure
4283,34,0.36,105,78,49,1426,226,102,Failure
4284,37,0.23,175,88,13,2696,204,102,Failure
4285,93,0.94,161,32,17,2050,205,64,Failure
4286,66,0.21,172,41,47,738,213,96,Failure
4287,31,1.06,157,32,26,2314,215,96,Warning
4288,51,1.32,153,73,6,548,211,112,Failure
4289,82,0.34,153,41,21,2108,244,32,Failure
4290,26,0.88,173,48,11,1575,208,74,Failure
4291,81,0.85,163,56,45,641,228,89,Failure
4292,66,1.09,101,59,12,1883,200,60,Warning
